"ServiceNo","Operator","NextBus.OriginCode","NextBus.DestinationCode","NextBus.EstimatedArrival","NextBus.Latitude","NextBus.Longitude","NextBus.VisitNumber","NextBus.Load","NextBus.Feature","NextBus.Type","NextBus2.OriginCode","NextBus2.DestinationCode","NextBus2.EstimatedArrival","NextBus2.Latitude","NextBus2.Longitude","NextBus2.VisitNumber","NextBus2.Load","NextBus2.Feature","NextBus2.Type","NextBus3.OriginCode","NextBus3.DestinationCode","NextBus3.EstimatedArrival","NextBus3.Latitude","NextBus3.Longitude","NextBus3.VisitNumber","NextBus3.Load","NextBus3.Feature","NextBus3.Type","lat","long","BusStopCode","timestamp"
"",518,GAS,77009,77009,2018-04-16T18:33:37+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:49:58+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.374462782,103.9418058,78049,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:34:18+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:50:34+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.3737108,103.9435108,77019,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:35:26+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:51:14+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.3727496,103.9459778,77029,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:37:16+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:52:33+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.371591187,103.9483486,77039,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:38:46+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:53:37+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.36963557,103.9515831,77049,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:39:57+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:54:50+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.36936139,103.9550634,77059,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:41:22+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:55:54+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.368691685,103.9581584,78069,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:44:06+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:57:06+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.366776068,103.9611374,78059,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:45:35+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:58:15+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.364571667,103.9632836,98099,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:26:47+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T18:47:29+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T18:59:48+08:00,0,0,1,SEA,WAB,SD,1.362261,103.963387,98019,2018-04-16 18:27:52
"",518,GAS,77009,77009,2018-04-16T18:30:59+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T18:50:51+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T19:01:31+08:00,0,0,1,SEA,WAB,SD,1.358366398,103.9594744,76249,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:33:06+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T18:53:02+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T19:03:17+08:00,0,0,1,SEA,WAB,SD,1.356466555,103.9575245,76239,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:34:30+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T18:54:28+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T19:04:23+08:00,0,0,1,SEA,WAB,SD,1.35506419,103.9555498,76039,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:36:00+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T18:56:03+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T19:06:08+08:00,0,0,1,SEA,WAB,SD,1.3529664,103.9551185,76109,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:38:12+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T18:58:23+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T19:07:56+08:00,0,0,1,SEA,WAB,SD,1.350263595,103.9524917,76099,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:39:32+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T18:59:40+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T19:09:20+08:00,0,0,1,SEA,WAB,SD,1.349168056,103.9492339,76089,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:41:02+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:01:12+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,77009,77009,2018-04-16T19:10:48+08:00,0,0,1,SEA,WAB,SD,1.347943889,103.945635,76079,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:28:23+08:00,1.346629,103.943426,1,SEA,WAB,SD,77009,77009,2018-04-16T18:44:20+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:04:30+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,1.344711685,103.9402169,75059,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:30:44+08:00,1.346629,103.943426,1,SEA,WAB,SD,77009,77009,2018-04-16T18:46:39+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:06:49+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,1.344997826,103.9367661,75229,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:31:58+08:00,1.346629,103.943426,1,SEA,WAB,SD,77009,77009,2018-04-16T18:47:50+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:08:00+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,1.346752599,103.9325766,75239,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:33:05+08:00,1.346629,103.943426,1,SEA,WAB,SD,77009,77009,2018-04-16T18:48:56+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:09:06+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,1.347914997,103.9301701,75249,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:34:31+08:00,1.346629,103.943426,1,SEA,WAB,SD,77009,77009,2018-04-16T18:50:22+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:10:32+08:00,1.3798433333333333,103.94128733333334,1,SEA,WAB,DD,1.349138056,103.9279803,75259,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:40:11+08:00,1.346629,103.943426,1,SEA,WAB,SD,77009,77009,2018-04-16T18:55:35+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,,,,,,,,,,1.335228317,103.9184512,84459,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:40:57+08:00,1.346629,103.943426,1,SEA,WAB,SD,77009,77009,2018-04-16T18:56:16+08:00,1.3635251666666666,103.96421566666666,1,SEA,WAB,SD,,,,,,,,,,1.335034218,103.9185175,84539,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:31:40+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,77009,77009,2018-04-16T18:59:44+08:00,1.346629,103.943426,1,SEA,WAB,SD,,,,,,,,,,1.318988088,103.8492903,50129,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:33:32+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:01:22+08:00,1.346629,103.943426,1,SEA,WAB,SD,,,,,,,,,,1.318295032,103.8458185,50119,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:37:01+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:04:40+08:00,1.346629,103.943426,1,SEA,WAB,SD,,,,,,,,,,1.317021631,103.8416478,50069,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:29:16+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:41:39+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:09:33+08:00,1.346629,103.943426,1,SEA,WAB,SD,1.312231813,103.838161,40189,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:30:21+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:42:45+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,77009,77009,2018-04-16T19:10:38+08:00,1.346629,103.943426,1,SEA,WAB,SD,1.31133174,103.8368695,40179,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:32:35+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:44:57+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,,,,,,,,,,1.307319997,103.8331609,9219,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:34:25+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:46:53+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,,,,,,,,,,1.304460652,103.8329447,9047,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:36:56+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:49:26+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,,,,,,,,,,1.302340042,103.8370125,9037,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:26:28+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:39:46+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:52:15+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,1.300478573,103.841847,8138,2018-04-16 18:27:53
"",518,GAS,77009,77009,2018-04-16T18:28:53+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:42:13+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:54:34+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,1.299309973,103.8452902,8057,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:31:30+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:44:45+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:57:06+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,1.298213823,103.8493613,8069,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:33:10+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:46:29+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T18:58:50+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,1.296479163,103.8514716,4179,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:35:05+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:48:27+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T19:00:48+08:00,1.3288105,103.86382916666666,1,SEA,WAB,SD,1.294520912,103.8540216,2049,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:37:41+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:51:14+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T19:03:35+08:00,1.3280366666666668,103.867888,1,SEA,WAB,SD,1.293177763,103.8578462,2151,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:40:12+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:53:40+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T19:06:01+08:00,1.3280366666666668,103.867888,1,SEA,WAB,SD,1.292685535,103.8609316,2161,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:41:54+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:55:17+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T19:07:38+08:00,1.3280366666666668,103.867888,1,SEA,WAB,SD,1.2907,103.8609219,2171,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:44:08+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:57:31+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T19:09:52+08:00,1.3280366666666668,103.867888,1,SEA,WAB,SD,1.28315,103.8600439,3509,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:45:34+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,77009,77009,2018-04-16T18:58:57+08:00,1.3148214999999999,103.8409205,1,SEA,WAB,SD,77009,77009,2018-04-16T19:11:18+08:00,1.3280366666666668,103.867888,1,SEA,WAB,SD,1.281245,103.858848,3519,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:44:53+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,77009,77009,2018-04-16T19:08:26+08:00,1.3009043333333334,103.840252,1,SEA,WAB,DD,,,,,,,,,,1.336438848,103.9179807,84451,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:52:01+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,,,,,,,,,,1.349498333,103.9278336,75251,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:54:04+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,,,,,,,,,,1.34844803,103.9298022,75241,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:55:08+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,,,,,,,,,,1.347077794,103.9326553,75231,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:27:03+08:00,1.347037,103.9326735,1,SEA,WAB,DD,77009,77009,2018-04-16T18:56:25+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,1.34567356,103.9359504,75221,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:30:18+08:00,1.347037,103.9326735,1,SEA,WAB,DD,77009,77009,2018-04-16T18:59:21+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,1.345033942,103.9400815,75051,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:33:39+08:00,1.347037,103.9326735,1,SEA,WAB,DD,77009,77009,2018-04-16T19:02:23+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,1.348026389,103.9451781,76071,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:35:36+08:00,1.347037,103.9326735,1,SEA,WAB,DD,77009,77009,2018-04-16T19:04:25+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,1.349501944,103.9493231,76081,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:36:53+08:00,1.347037,103.9326735,1,SEA,WAB,DD,77009,77009,2018-04-16T19:05:38+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,1.350716364,103.9527517,76091,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:38:25+08:00,1.347037,103.9326735,1,SEA,WAB,DD,77009,77009,2018-04-16T19:07:05+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,1.353033156,103.9548021,76101,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:40:27+08:00,1.347037,103.9326735,1,SEA,WAB,DD,77009,77009,2018-04-16T19:09:06+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,1.355079569,103.9552978,76031,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:42:53+08:00,1.347037,103.9326735,1,SEA,WAB,DD,77009,77009,2018-04-16T19:11:32+08:00,1.2789838333333332,103.857347,1,SDA,WAB,SD,,,,,,,,,,1.35666909,103.957362,76231,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:44:05+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,,,,,,,,,,1.358458027,103.9591706,76241,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:46:37+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,,,,,,,,,,1.362213889,103.962916,98011,2018-04-16 18:27:54
"",518,GAS,77009,77009,2018-04-16T18:47:46+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,,,,,,,,,,1.364328088,103.9631266,98091,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:49:06+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,,,,,,,,,,1.366253108,103.9611812,78051,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:50:56+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,,,,,,,,,,1.368243612,103.9584812,78061,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:27:47+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T18:52:51+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.369085045,103.9550853,77051,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:29:21+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T18:54:21+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.369448546,103.9513045,77041,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:30:46+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T18:55:40+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.371163371,103.9483811,77031,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:33:03+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T18:57:49+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.372663,103.9455728,77021,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:34:08+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T18:58:48+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.3737649,103.9426659,77011,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:35:25+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:00:14+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.375313315,103.9402726,77241,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:35:58+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:01:00+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.376705031,103.9384403,77231,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:36:48+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:01:56+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.378371667,103.9361873,77281,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:38:53+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:03:55+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.38079641,103.9346622,77279,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:39:42+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:04:41+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.382893374,103.935787,77269,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:40:21+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:05:21+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.38271636,103.9385586,77259,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:40:54+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:05:55+08:00,1.347037,103.9326735,1,SEA,WAB,DD,,,,,,,,,,1.380576627,103.9406477,77219,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:26:42+08:00,1.378793,103.94288133333333,1,SEA,WAB,SD,77009,77009,2018-04-16T18:41:45+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:06:46+08:00,1.347037,103.9326735,1,SEA,WAB,DD,1.379029158,103.9427159,77209,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:27:28+08:00,1.378793,103.94288133333333,1,SEA,WAB,SD,77009,77009,2018-04-16T18:42:30+08:00,1.3687575,103.95738283333333,1,SEA,WAB,DD,77009,77009,2018-04-16T19:07:31+08:00,1.347037,103.9326735,1,SEA,WAB,DD,1.377078031,103.9456657,77199,2018-04-16 18:27:55
"",518,GAS,77009,77009,2018-04-16T18:42:00+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.37370753,103.9495759,77009,2018-04-16 18:27:55
"ServiceNo","Operator","NextBus.OriginCode","NextBus.DestinationCode","NextBus.EstimatedArrival","NextBus.Latitude","NextBus.Longitude","NextBus.VisitNumber","NextBus.Load","NextBus.Feature","NextBus.Type","NextBus2.OriginCode","NextBus2.DestinationCode","NextBus2.EstimatedArrival","NextBus2.Latitude","NextBus2.Longitude","NextBus2.VisitNumber","NextBus2.Load","NextBus2.Feature","NextBus2.Type","NextBus3.OriginCode","NextBus3.DestinationCode","NextBus3.EstimatedArrival","NextBus3.Latitude","NextBus3.Longitude","NextBus3.VisitNumber","NextBus3.Load","NextBus3.Feature","NextBus3.Type","lat","long","BusStopCode","timestamp"
"routeInfo",518,GAS,77009,77009,2018-04-16T18:42:00+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.37370753,103.9495759,77009,2018-04-16 18:35:57
"",518,GAS,77009,77009,2018-04-16T18:43:21+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.376548076,103.9460282,77191,2018-04-16 18:35:57
"",518,GAS,77009,77009,2018-04-16T18:44:03+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.378640012,103.9427635,77201,2018-04-16 18:35:57
"",518,GAS,77009,77009,2018-04-16T18:45:02+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.379991696,103.9409454,77211,2018-04-16 18:35:57
"",518,GAS,77009,77009,2018-04-16T18:45:38+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.382238342,103.9386443,77251,2018-04-16 18:35:57
"",518,GAS,77009,77009,2018-04-16T18:46:19+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.382858117,103.9361588,77261,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:46:54+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.380589984,103.9349614,77271,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:47:35+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.3788976,103.9359653,77289,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:48:48+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.377418308,103.937932,77239,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:49:14+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.375994395,103.9398611,77249,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:49:58+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.374462782,103.9418058,78049,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:34:49+08:00,1.3743441666666667,103.941925,1,SEA,WAB,DD,77009,77009,2018-04-16T18:50:34+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.3737108,103.9435108,77019,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:35:57+08:00,1.3743441666666667,103.941925,1,SEA,WAB,DD,77009,77009,2018-04-16T18:51:14+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.3727496,103.9459778,77029,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:37:47+08:00,1.3743441666666667,103.941925,1,SEA,WAB,DD,77009,77009,2018-04-16T18:52:33+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.371591187,103.9483486,77039,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:39:17+08:00,1.3743441666666667,103.941925,1,SEA,WAB,DD,77009,77009,2018-04-16T18:53:37+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.36963557,103.9515831,77049,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:40:28+08:00,1.3743441666666667,103.941925,1,SEA,WAB,DD,77009,77009,2018-04-16T18:54:50+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.36936139,103.9550634,77059,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:41:53+08:00,1.3743441666666667,103.941925,1,SEA,WAB,DD,77009,77009,2018-04-16T18:55:54+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.368691685,103.9581584,78069,2018-04-16 18:35:58
"",518,GAS,77009,77009,2018-04-16T18:44:37+08:00,1.3743441666666667,103.941925,1,SEA,WAB,DD,77009,77009,2018-04-16T18:57:06+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,1.366776068,103.9611374,78059,2018-04-16 18:35:58
